latitude,longitude,cmip5_prAdjust_2021_mm_year,cmip5_prAdjust_2022_mm_year,cmip5_prAdjust_2023_mm_year,cmip5_prAdjust_2024_mm_year,cmip5_prAdjust_2025_mm_year,cmip5_prAdjust_2026_mm_year,cmip5_prAdjust_2027_mm_year,cmip5_prAdjust_2028_mm_year,cmip5_prAdjust_2029_mm_year,cmip5_prAdjust_2030_mm_year,cmip5_prAdjust_2031_mm_year,cmip5_prAdjust_2032_mm_year,cmip5_prAdjust_2033_mm_year,cmip5_prAdjust_2034_mm_year,cmip5_prAdjust_2035_mm_year,cmip5_prAdjust_2036_mm_year,cmip5_prAdjust_2037_mm_year,cmip5_prAdjust_2038_mm_year,cmip5_prAdjust_2039_mm_year,cmip5_prAdjust_2040_mm_year,cmip5_prAdjust_2041_mm_year,cmip5_prAdjust_2042_mm_year,cmip5_prAdjust_2043_mm_year,cmip5_prAdjust_2044_mm_year,cmip5_prAdjust_2045_mm_year,cmip5_prAdjust_2046_mm_year,cmip5_prAdjust_2047_mm_year,cmip5_prAdjust_2048_mm_year,cmip5_prAdjust_2049_mm_year,cmip5_prAdjust_2050_mm_year
65.25,97.25,537.85,449.41,359.07,383.28,471.25,437.15,474.71,494.68,586.69,394.10,451.18,453.01,374.02,494.91,492.67,473.93,447.92,478.80,511.88,461.18,507.65,593.07,434.79,523.42,346.58,485.37,525.81,437.01,435.21,483.18
65.25,99.25,393.60,366.27,271.64,292.88,369.74,328.12,359.59,385.18,484.77,319.69,354.73,351.25,310.47,396.84,359.40,372.88,344.85,401.87,400.65,402.37,438.98,467.57,330.42,401.72,269.31,384.74,424.17,342.69,351.95,391.89
65.25,101.25,334.09,338.11,294.21,298.30,341.87,310.44,354.57,371.73,445.44,322.23,341.12,330.30,310.49,370.18,335.71,379.30,324.44,415.41,386.54,411.40,452.88,409.12,320.09,383.63,252.80,387.36,410.14,343.72,334.33,423.65
65.25,103.25,321.85,285.10,314.51,300.81,327.74,284.06,341.59,349.64,396.39,283.40,329.93,323.77,300.83,326.95,315.89,374.91,308.29,393.35,363.03,390.42,498.02,356.61,325.50,365.19,229.07,388.09,390.02,315.63,296.95,417.11
65.25,105.25,352.74,283.68,303.39,349.95,334.52,315.09,329.28,359.39,374.61,276.35,346.87,333.87,318.11,306.06,345.83,358.23,306.74,391.18,391.91,387.73,509.84,374.86,328.44,383.72,235.48,422.93,387.03,337.80,286.58,430.61
65.25,107.25,349.65,278.55,250.56,375.42,324.71,352.07,313.60,344.09,367.71,265.31,347.39,341.32,310.14,291.89,381.73,340.86,288.03,401.09,429.75,379.13,508.59,387.99,309.63,410.04,232.67,450.45,372.95,370.59,273.08,436.87
65.25,109.25,328.09,283.07,238.38,392.60,347.10,362.51,353.64,339.08,399.99,277.61,350.47,358.56,339.76,311.11,431.61,332.09,301.03,444.90,468.72,348.94,544.63,418.61,299.75,411.21,246.23,519.08,377.22,421.21,285.80,427.84
65.25,111.25,272.31,275.60,264.53,345.27,293.29,363.49,397.75,338.82,356.91,273.92,362.13,358.17,369.92,322.53,405.09,321.37,302.93,478.45,466.48,356.41,579.74,424.21,277.44,377.51,247.03,517.55,350.38,420.02,272.88,385.64
65.25,113.25,291.44,275.93,248.85,334.65,247.89,343.27,373.72,313.79,312.26,236.59,385.92,363.74,406.65,305.63,352.63,337.81,274.50,455.64,401.16,329.32,524.53,425.78,240.41,366.44,248.21,494.45,305.29,411.45,269.00,354.29
65.25,115.25,307.89,282.02,237.69,355.32,233.75,334.80,360.83,303.58,313.67,207.45,335.39,356.92,439.75,293.09,340.40,352.03,265.42,467.67,359.67,317.55,448.73,404.76,234.26,339.34,258.89,429.41,289.96,416.62,270.53,363.55
65.25,117.25,285.44,283.67,234.63,326.71,243.91,329.29,349.02,279.13,295.53,188.36,310.01,325.58,401.87,302.33,336.17,360.00,255.17,413.33,344.65,331.32,369.52,315.23,235.58,311.51,273.70,380.73,301.66,387.10,261.32,360.54
65.25,119.25,263.83,298.85,240.97,315.74,262.09,402.16,365.76,274.56,302.33,203.86,295.29,303.69,368.38,349.78,350.75,381.64,254.13,370.38,357.17,330.38,335.26,299.88,248.43,298.79,314.24,353.03,332.73,370.87,260.19,375.86
65.25,121.25,248.26,299.28,266.79,307.55,287.61,454.81,342.02,257.71,269.71,230.85,305.74,287.15,325.03,347.05,349.74,404.87,256.03,335.73,372.97,313.53,286.68,308.26,270.61,286.67,367.43,361.98,382.61,365.13,234.13,402.89
65.25,123.25,222.65,295.73,313.25,300.77,303.16,397.10,339.87,272.95,274.49,223.74,316.46,281.85,246.97,283.39,345.08,374.93,269.67,290.91,416.42,324.70,328.85,319.56,270.24,290.79,388.94,372.33,386.05,358.89,226.53,369.61
65.25,125.25,220.34,300.28,333.77,294.56,315.67,319.26,335.75,289.51,282.05,219.99,325.39,294.20,230.89,250.35,346.56,355.03,283.35,273.21,430.53,333.55,376.69,357.96,254.61,307.76,388.49,390.53,375.52,379.14,239.88,368.36
65.25,127.25,259.36,338.56,373.92,316.45,346.01,306.85,397.09,319.62,315.01,281.65,377.37,343.76,285.33,281.24,370.28,363.85,311.10,330.31,465.04,380.72,420.92,417.03,282.98,330.61,425.56,420.48,367.78,429.70,299.46,416.02
65.25,129.25,251.37,280.08,315.45,305.34,332.06,310.43,406.52,270.16,306.38,325.78,364.94,333.13,277.13,262.94,364.36,360.57,306.64,336.10,396.13,404.60,363.75,379.23,276.63,331.16,389.09,333.45,308.38,424.27,304.86,394.50
65.25,131.25,228.61,264.00,323.88,296.84,300.17,323.50,375.70,232.54,302.90,327.86,356.11,314.24,244.82,271.87,384.59,357.84,320.12,324.05,332.32,419.20,332.75,370.62,277.95,353.50,364.95,304.07,295.74,381.85,311.78,377.47
65.25,133.25,226.61,263.26,322.03,301.00,259.27,291.73,331.49,209.24,329.03,319.69,346.27,277.44,230.09,249.00,359.74,329.54,318.26,326.51,308.90,374.95,360.06,379.71,288.16,351.98,341.32,283.94,305.92,347.13,315.92,364.61
65.25,135.25,209.95,243.16,309.36,285.29,225.83,262.26,288.35,190.53,308.63,279.23,333.28,236.25,209.65,217.69,321.24,293.29,296.19,316.43,294.43,301.91,319.83,342.61,269.09,321.26,300.69,270.12,300.32,298.04,306.97,335.44
65.25,137.25,246.77,254.42,370.04,288.03,233.89,308.19,311.19,218.79,334.82,297.00,369.03,273.27,227.66,235.74,325.47,311.33,322.12,372.37,331.54,293.36,345.73,375.75,322.98,330.30,323.68,288.19,328.05,306.93,347.18,357.58
65.25,139.25,226.53,219.48,362.86,243.80,222.03,311.38,283.90,230.34,303.24,261.23,312.21,259.83,215.43,214.93,275.88,288.41,284.87,344.48,328.06,241.92,271.45,347.16,314.50,297.50,291.64,266.27,277.38,269.83,313.48,328.36
65.25,141.25,228.79,184.33,360.28,197.87,198.71,331.36,270.79,231.26,304.75,241.70,274.72,246.92,218.20,208.79,235.60,278.06,237.40,317.87,341.85,212.78,254.77,325.04,321.34,264.02,286.04,253.35,254.82,270.35,290.92,325.45
65.25,143.25,198.02,161.74,358.82,166.48,208.67,348.27,263.80,213.21,318.47,258.88,283.48,240.59,241.21,204.64,228.82,259.50,228.31,286.95,331.38,210.82,249.07,283.64,302.55,259.34,241.05,263.71,250.85,267.13,282.82,323.15
65.25,145.25,211.35,157.64,389.34,169.32,223.54,371.36,279.45,242.43,365.67,305.07,320.24,284.71,271.60,244.53,239.39,279.48,261.45,304.46,332.82,231.41,263.20,248.74,321.11,275.88,255.95,324.37,305.60,290.46,319.02,367.32
65.25,147.25,245.65,178.41,383.80,188.37,269.37,399.25,296.34,273.37,387.51,346.00,336.76,297.07,297.46,266.86,275.25,286.73,281.77,332.63,356.79,284.79,289.55,240.91,381.48,311.32,247.19,334.36,310.25,294.47,422.96,394.38
65.25,149.25,289.38,204.37,432.64,200.68,304.86,460.69,305.46,294.36,407.48,392.36,383.54,352.76,324.26,278.09,323.23,290.80,315.06,371.04,402.18,322.12,293.76,269.94,402.61,336.44,288.44,402.49,344.86,299.77,427.24,392.39
65.25,151.25,295.57,180.18,431.57,236.59,336.81,438.19,315.04,263.66,434.17,397.42,317.79,320.46,325.62,274.99,351.71,316.53,312.18,350.84,393.74,360.01,288.81,258.10,406.73,330.92,331.91,407.81,319.08,282.02,382.93,383.21
65.25,153.25,299.09,188.61,416.13,254.57,316.59,419.32,363.41,272.55,441.90,405.33,293.93,289.02,341.83,296.50,369.43,356.88,350.14,334.20,388.16,387.78,274.08,263.19,440.71,318.11,380.03,382.20,344.93,287.22,323.43,413.48
65.25,155.25,309.25,188.02,408.13,271.24,332.08,423.22,358.95,300.41,436.41,386.81,275.61,285.54,353.78,300.21,401.98,368.88,379.60,332.25,387.47,364.20,274.07,293.07,431.03,322.33,395.91,391.97,373.88,295.91,301.55,440.41
65.25,157.25,294.36,180.91,374.83,284.69,303.00,395.25,313.43,320.36,417.87,324.15,269.75,275.20,344.57,277.58,381.01,345.44,369.94,312.43,373.34,319.45,251.01,280.47,374.96,302.29,383.36,382.36,368.05,298.48,272.20,446.12
65.25,159.25,301.05,180.01,363.92,308.10,300.76,386.30,296.24,336.71,424.75,298.58,307.86,290.99,346.06,278.55,381.47,348.29,384.44,307.23,385.91,321.55,245.21,286.71,333.99,304.84,388.80,380.09,356.29,312.47,272.97,483.44
65.25,161.25,291.78,176.03,333.53,299.33,292.58,366.74,266.36,309.41,411.42,268.93,326.77,287.31,309.12,259.58,357.48,340.98,352.42,284.53,371.67,314.32,237.10,257.07,295.77,305.20,340.69,336.26,312.97,295.38,265.22,475.42
65.25,163.25,259.50,152.45,290.19,291.30,275.10,356.06,263.25,286.89,384.95,243.41,343.42,270.24,289.62,252.42,330.97,316.74,346.65,270.30,353.52,318.62,225.98,238.57,274.76,300.49,331.28,318.08,305.25,268.83,264.66,445.01
65.25,165.25,271.83,153.69,296.88,309.10,299.60,379.88,277.05,303.39,402.24,254.77,371.38,266.92,276.34,280.52,323.81,309.43,360.21,296.10,370.97,348.36,235.70,236.25,318.83,318.88,356.11,351.11,345.29,285.68,283.36,411.22
65.25,167.25,317.67,205.35,325.48,323.97,358.74,391.93,300.93,315.37,421.49,288.15,374.04,277.52,280.57,313.15,314.69,323.84,362.74,335.42,389.52,360.19,253.32,259.51,380.15,355.74,377.80,380.53,370.99,304.82,330.45,379.04
65.25,169.25,312.91,214.95,291.34,273.59,320.01,323.79,298.23,271.96,383.83,284.37,339.10,240.10,232.72,291.57,243.54,301.08,306.34,316.73,341.01,350.24,208.26,235.35,345.93,309.48,362.25,357.10,363.19,290.66,313.37,305.29
65.25,171.25,406.09,306.26,376.98,315.69,404.86,492.39,384.18,317.87,486.66,320.88,428.63,292.63,297.91,352.19,316.17,310.82,391.87,421.89,403.97,449.36,298.93,309.65,450.43,394.73,443.07,396.48,411.26,362.17,397.90,413.67
65.25,173.25,370.67,287.80,326.65,314.26,337.08,388.15,379.36,282.12,482.11,275.98,381.20,240.38,271.96,343.08,296.80,280.68,369.12,393.92,381.77,417.60,263.70,284.22,354.38,359.03,413.16,385.97,382.50,340.66,370.17,371.81
65.25,175.25,386.78,291.61,352.46,334.26,343.40,388.09,412.40,332.55,526.29,284.37,413.72,234.39,289.38,347.95,331.67,287.06,395.10,413.90,396.86,452.66,275.08,297.96,362.84,375.70,429.17,378.03,396.47,363.68,387.92,389.64
65.25,177.25,426.60,288.74,380.98,351.07,365.42,391.13,439.68,370.49,542.54,287.70,443.02,231.31,301.39,359.77,344.11,292.70,434.08,420.33,407.15,464.16,292.89,315.88,386.59,389.27,423.22,379.35,416.50,385.89,432.52,419.47
65.25,179.25,304.85,175.53,267.32,241.05,205.90,180.98,331.83,260.01,346.58,218.07,305.56,149.51,238.32,234.86,244.22,196.06,301.25,303.35,303.63,334.21,172.91,227.38,252.83,284.54,291.13,266.38,276.96,277.26,347.81,235.15
67.25,-178.75,433.00,304.42,361.02,417.30,299.94,306.92,414.06,426.66,564.52,309.76,424.28,185.18,290.93,386.46,307.53,252.75,478.97,463.82,387.84,384.62,319.57,339.42,331.09,495.63,417.59,360.54,434.63,439.22,437.12,431.58
67.25,-176.75,422.06,310.19,349.50,449.05,303.32,322.99,387.83,427.08,558.40,341.54,426.82,203.01,331.49,375.90,358.07,275.80,489.64,506.15,430.13,395.77,352.25,391.80,345.83,513.69,458.61,347.17,466.32,469.12,428.44,478.08
67.25,-174.75,563.73,479.57,516.11,662.58,493.53,490.20,575.95,595.83,732.19,537.13,611.52,376.77,557.15,553.49,548.37,504.04,678.96,734.58,666.42,580.81,562.94,632.57,543.40,728.21,698.95,510.99,639.58,646.91,628.33,716.44
67.25,-162.75,338.29,167.74,264.03,357.57,324.55,406.25,378.01,289.94,401.50,274.46,358.27,236.61,225.30,275.41,342.58,334.67,384.04,354.11,507.85,366.28,260.85,446.99,203.16,392.03,369.21,299.06,370.05,228.39,374.39,500.44
67.25,-160.75,418.42,223.46,359.02,459.18,379.18,482.31,462.53,389.58,474.39,364.35,430.08,343.72,266.03,362.87,378.86,397.03,475.81,406.11,609.02,426.21,322.92,481.30,247.47,451.16,453.08,360.28,453.42,276.79,470.14,580.30
67.25,-158.75,401.49,228.45,354.79,484.82,356.44,461.68,435.59,437.85,446.80,376.58,426.04,350.30,267.23,398.16,333.67,379.06,464.24,374.67,585.81,421.88,309.08,406.76,211.47,405.21,473.78,372.40,420.30,292.62,428.10,548.95
67.25,-156.75,407.36,259.64,381.97,507.01,386.10,480.18,436.70,462.81,457.47,370.43,417.95,364.19,286.54,423.72,341.15,407.96,469.59,362.38,601.35,482.73,294.89,409.63,197.85,372.94,476.24,389.84,463.73,296.25,415.06,605.59
67.25,-154.75,397.15,285.02,361.47,515.18,420.78,432.72,490.53,449.24,446.06,348.51,396.77,352.93,295.53,436.60,409.88,490.87,464.77,423.23,574.64,641.76,295.82,511.56,171.76,325.08,468.45,421.16,483.03,284.82,379.59,755.01
67.25,-152.75,392.68,338.13,333.35,523.19,446.59,441.09,488.18,432.15,444.70,393.67,427.23,347.47,334.56,429.65,480.64,537.62,498.01,427.23,548.21,637.98,281.64,589.60,163.97,302.57,484.91,414.41,502.52,293.83,383.36,729.57
67.25,-150.75,380.88,375.95,287.97,512.37,426.86,415.24,455.58,393.37,443.76,452.32,432.12,360.78,350.25,392.86,471.28,514.50,482.95,388.10,548.25,517.55,290.36,471.61,172.86,292.84,537.82,352.46,441.60,311.20,391.69,622.46
67.25,-148.75,309.30,331.46,252.62,417.81,312.67,291.62,369.86,422.87,375.76,421.85,426.72,347.34,369.35,316.42,457.37,448.02,421.82,369.12,467.44,442.95,275.09,439.81,142.61,243.76,537.01,269.55,323.11,282.85,348.14,581.50
67.25,-146.75,252.72,299.97,252.07,324.93,200.11,170.65,299.48,361.05,342.44,347.20,373.48,297.21,321.20,239.08,371.68,316.98,345.08,329.38,443.35,282.66,205.38,302.31,124.16,167.05,506.46,215.16,232.17,314.01,250.45,430.26
67.25,-144.75,241.56,255.55,254.40,291.22,147.29,124.29,280.26,268.07,311.24,335.82,370.38,261.25,340.01,225.85,357.06,259.84,341.94,302.14,428.19,212.39,190.25,254.70,146.32,161.31,480.00,245.25,217.49,391.94,204.40,346.64
67.25,-142.75,509.99,448.81,470.77,498.39,272.68,171.04,489.43,540.43,561.98,580.79,763.05,463.31,860.12,519.32,671.16,429.35,845.92,618.90,999.80,405.14,379.18,526.12,429.35,335.11,1148.57,670.54,607.05,998.36,349.87,716.73
67.25,-140.75,446.41,405.87,414.52,447.69,420.41,235.26,456.55,591.21,650.16,526.23,706.07,523.22,857.67,671.33,555.87,401.92,928.43,536.62,931.68,493.43,364.43,679.23,472.76,437.17,1167.36,661.34,771.67,993.79,422.97,785.69
67.25,-138.75,408.50,457.98,414.84,364.51,453.19,327.22,520.95,621.92,739.87,486.99,657.08,620.24,813.52,588.51,637.81,435.66,842.91,394.73,908.20,687.30,434.22,739.92,494.38,548.51,1014.80,614.34,679.91,836.79,561.37,868.72
67.25,-136.75,231.73,257.81,201.20,190.78,235.45,218.36,285.25,291.14,341.77,257.68,347.18,312.13,397.58,215.33,313.37,245.00,370.32,192.90,459.02,363.89,236.28,348.29,283.70,285.64,435.38,322.57,321.31,407.29,285.12,415.93
67.25,-134.75,316.27,335.36,228.61,220.23,254.56,285.51,355.24,397.57,466.83,288.36,390.84,378.52,505.42,223.60,329.39,317.00,396.00,277.48,628.38,440.14,306.18,463.41,321.33,338.41,514.04,361.76,399.49,544.50,315.80,563.00
67.25,-132.75,282.05,253.44,186.71,178.03,204.63,267.44,292.25,295.58,383.77,215.11,328.25,300.28,350.57,194.21,256.05,263.37,304.18,233.91,420.20,398.57,245.27,357.68,264.72,279.58,400.74,277.85,342.62,451.53,248.32,450.30
67.25,-130.75,323.28,244.26,226.80,182.36,214.40,289.56,332.90,313.31,450.80,211.97,313.40,308.84,369.00,223.84,256.51,293.32,329.81,266.57,410.05,484.00,264.22,348.57,288.85,287.81,430.57,271.65,356.77,486.80,259.81,526.88
67.25,-126.75,272.87,210.84,254.91,235.02,272.02,270.38,337.11,249.20,357.60,197.85,240.72,342.36,324.43,267.81,221.93,291.77,237.81,237.72,321.23,365.66,218.77,285.03,251.86,255.65,415.14,312.44,293.43,348.91,244.19,406.36
67.25,-124.75,266.40,208.34,226.22,280.62,240.20,233.77,313.78,238.71,363.15,176.13,192.76,314.56,331.93,245.05,198.34,281.55,210.72,229.13,271.89,321.62,184.05,258.70,244.60,246.32,399.09,343.98,263.71,287.98,257.52,338.78
67.25,-122.75,257.30,199.35,224.28,328.95,226.04,213.35,306.58,237.33,385.30,164.87,159.28,302.65,333.92,238.78,196.19,262.11,223.20,250.94,243.50,299.19,160.62,263.16,234.88,251.40,390.15,342.29,257.65,258.17,282.39,307.98
67.25,-116.75,193.34,205.58,201.06,359.25,189.25,189.67,259.00,173.25,302.34,144.44,177.98,324.28,298.39,261.66,152.83,238.85,199.41,227.54,210.15,252.45,181.37,343.22,266.01,231.71,302.30,272.45,250.76,189.45,312.28,296.55
67.25,-114.75,177.22,222.00,195.09,355.32,198.59,200.75,220.52,155.13,285.58,156.63,182.92,324.33,341.11,308.24,157.83,267.67,208.66,234.86,222.21,235.67,193.71,344.99,289.89,209.91,299.82,281.78,232.03,196.01,323.07,307.18
67.25,-112.75,153.25,211.81,170.87,309.24,168.52,196.87,182.63,127.50,230.72,133.85,167.09,253.48,259.19,270.45,132.61,228.89,188.09,200.71,210.08,213.34,169.00,299.84,261.89,153.80,261.69,264.72,207.57,197.05,277.46,301.04
67.25,-108.75,203.28,191.61,162.37,306.74,161.08,239.65,172.81,144.27,225.05,136.33,175.58,208.22,242.89,312.09,144.43,265.29,208.41,219.94,222.05,241.74,176.00,280.51,254.70,137.25,257.40,251.30,221.67,218.08,241.48,306.29
67.25,-106.75,205.15,159.65,145.90,252.47,158.09,200.23,178.58,152.70,188.12,123.33,162.44,171.79,202.77,282.05,136.10,218.56,159.77,192.38,197.94,234.27,177.03,245.62,203.35,137.42,232.63,212.95,236.58,211.43,200.08,239.36
67.25,-104.75,194.42,142.11,142.19,234.72,147.11,181.84,181.52,144.20,173.71,112.00,168.68,153.85,176.23,258.23,127.17,197.37,122.09,183.15,200.90,220.26,170.17,213.15,175.34,132.04,227.00,188.25,226.22,213.42,177.03,228.05
67.25,-102.75,188.21,146.95,139.33,222.18,142.88,178.54,197.85,136.79,179.44,110.96,190.49,154.46,165.63,252.65,132.42,185.62,102.06,177.54,220.88,220.38,169.89,191.25,172.60,136.10,216.93,190.26,230.39,223.79,169.52,243.24
67.25,-96.75,256.94,206.71,181.32,188.46,140.51,250.91,218.64,165.70,263.56,150.65,292.06,150.38,126.14,266.28,190.42,188.79,105.21,212.32,277.04,245.99,232.14,183.65,138.37,184.71,222.49,257.52,235.26,231.24,196.88,279.81
67.25,-94.75,265.42,203.75,189.23,215.23,132.23,292.77,212.76,190.40,268.79,132.10,261.41,162.20,131.50,260.90,192.31,191.25,119.03,206.38,277.20,230.32,245.61,220.93,137.05,177.43,223.83,256.71,264.38,210.35,197.00,258.19
67.25,-90.75,229.96,194.71,187.97,159.90,122.12,286.60,198.09,169.01,234.82,121.16,193.09,146.48,139.93,207.75,167.92,165.85,165.21,184.09,213.56,154.09,259.98,249.49,147.84,145.74,224.96,191.02,282.06,171.77,190.82,191.26
67.25,-88.75,261.66,214.05,209.25,174.41,145.26,311.10,236.75,189.97,253.75,140.92,218.43,162.88,178.58,211.70,181.24,178.43,220.82,211.43,225.90,154.05,310.47,329.92,159.79,168.46,286.43,204.53,329.12,174.12,217.22,217.73
67.25,-86.75,377.29,319.11,331.07,289.34,293.22,410.19,342.93,312.22,372.76,270.01,358.61,316.42,310.43,314.19,307.26,279.32,367.82,322.86,343.25,273.34,421.68,445.42,304.86,334.70,410.27,351.81,419.86,309.72,375.79,356.10
67.25,-84.75,236.48,203.10,250.76,200.81,177.20,277.76,253.31,237.18,273.46,174.84,246.13,248.95,204.81,186.54,184.85,160.40,236.28,237.36,250.68,133.86,319.55,335.44,165.69,227.96,307.75,240.13,323.71,221.02,238.30,236.83
67.25,-82.75,242.19,202.80,301.42,237.49,172.83,288.44,265.75,264.31,294.34,208.62,271.25,267.19,209.86,179.32,179.85,172.74,229.89,234.14,279.51,137.15,311.55,326.08,181.76,249.32,299.82,284.46,308.94,245.68,251.62,249.33
67.25,-66.75,322.10,350.89,358.52,380.58,363.88,287.58,389.89,370.02,433.38,336.18,399.66,370.97,335.21,239.98,350.87,299.07,474.63,316.14,261.31,185.52,422.75,326.24,319.86,282.94,427.22,477.81,273.04,425.06,305.37,447.80
67.25,-64.75,296.82,346.71,370.56,383.75,384.94,290.72,430.62,364.12,392.12,360.93,423.13,355.19,353.32,245.91,461.20,371.18,497.94,263.09,241.71,214.94,456.77,373.86,301.07,361.11,452.58,518.03,269.70,450.02,291.01,469.28
67.25,-52.75,243.40,256.45,289.92,212.00,212.01,221.58,186.18,218.20,272.13,243.26,237.22,228.24,312.43,226.35,249.55,218.90,313.73,224.37,262.49,225.34,182.55,372.41,241.75,228.93,274.23,277.96,217.87,247.39,206.62,351.76
67.25,-50.75,141.06,141.28,180.90,114.17,130.24,112.69,106.90,137.89,199.27,145.87,108.78,159.67,220.91,134.35,152.83,118.93,193.93,140.25,168.61,95.05,122.21,227.70,135.33,129.40,162.08,149.70,124.82,151.67,123.16,269.57
67.25,-48.75,273.85,473.87,441.61,293.98,412.58,258.68,305.39,307.75,440.99,209.99,320.69,351.74,388.71,321.08,538.73,216.65,336.17,378.02,373.31,404.40,241.47,493.08,441.16,273.96,509.96,269.20,265.93,277.24,261.37,352.00
67.25,-38.75,624.25,612.04,842.85,325.48,670.91,1214.60,757.58,1233.05,796.59,1170.94,486.70,715.12,777.90,458.84,796.60,479.78,718.81,687.51,928.41,603.35,850.24,444.24,504.42,657.63,847.44,384.89,688.34,749.57,741.52,639.42
67.25,-36.75,531.42,644.88,823.85,283.56,659.72,1200.20,728.29,1253.40,798.18,1151.38,459.75,758.24,813.76,463.05,870.17,434.73,718.62,707.13,877.55,643.12,894.97,409.05,488.00,732.41,836.81,372.38,725.02,665.30,696.14,630.79
67.25,-34.75,492.07,731.07,830.81,271.76,675.83,1070.53,760.37,1204.22,736.33,1071.38,442.80,696.51,772.38,471.12,830.50,362.31,678.99,816.80,771.67,700.44,931.05,424.08,496.00,684.07,791.27,339.68,755.58,602.44,762.51,628.53
67.25,15.25,2220.43,2030.81,1853.28,1899.86,2966.85,2541.16,2237.16,1980.45,2079.61,1740.47,1785.92,2600.69,1838.84,2785.37,2540.65,2326.12,2764.67,2134.04,2457.47,1985.68,1878.92,2566.98,1828.93,2762.88,3066.15,2759.88,2592.12,2891.87,2258.60,2745.19
67.25,17.25,1269.59,1143.81,1168.98,1265.09,1506.63,1269.49,1345.45,1079.14,1097.75,1085.55,990.47,1364.66,1172.21,1554.86,1417.02,1296.28,1487.04,1180.57,1291.30,1152.94,1123.87,1456.26,1170.90,1390.69,1512.74,1523.30,1379.49,1523.03,1190.65,1446.33
67.25,19.25,1176.12,1026.56,1213.62,1333.81,1238.04,979.49,1320.87,1016.73,997.34,1109.64,891.01,1137.97,1211.93,1479.85,1346.85,1124.13,1214.17,1023.84,1109.43,1019.33,1041.41,1372.88,1172.72,1150.67,1240.09,1304.17,1184.32,1398.04,1077.68,1196.77
67.25,21.25,623.85,560.24,581.36,663.68,560.70,468.02,645.98,524.49,529.96,541.63,469.68,553.91,616.51,730.69,656.50,521.75,513.42,524.36,526.97,521.82,526.25,679.38,548.57,557.56,628.02,660.61,617.06,694.21,546.55,592.18
67.25,23.25,1202.06,1173.75,1119.80,1353.87,1113.75,977.40,1287.79,1103.92,1103.19,1068.53,976.19,1118.28,1178.14,1366.08,1243.23,1011.60,953.78,1081.85,1019.79,1077.28,1108.15,1330.38,1078.86,1190.07,1249.62,1416.77,1335.78,1392.09,1144.18,1259.34
67.25,25.25,1084.00,1186.44,1046.63,1289.95,1107.88,964.71,1218.91,1109.80,1077.89,974.79,1000.23,1066.36,1108.27,1267.54,1173.54,969.95,919.35,1057.64,970.85,1030.72,1094.52,1211.48,1068.20,1203.87,1156.67,1367.35,1319.56,1293.19,1087.22,1196.35
67.25,27.25,1002.99,1179.93,993.22,1206.08,1097.36,961.61,1169.99,1128.81,981.73,918.04,1030.15,1009.10,1068.86,1185.77,1132.82,916.77,899.84,1029.44,949.06,977.29,1067.45,1134.30,1093.11,1164.59,1082.55,1329.18,1323.14,1228.92,1038.45,1125.30
67.25,29.25,972.08,1193.90,1009.09,1154.48,1087.86,965.30,1190.42,1143.21,929.88,914.19,1067.85,1013.66,1097.43,1160.46,1130.23,901.70,909.80,1065.39,992.42,986.23,1133.09,1145.14,1150.56,1156.36,1052.16,1350.74,1339.57,1247.42,1045.92,1106.16
67.25,31.25,1017.92,1217.75,1073.91,1248.37,1120.61,1080.86,1279.83,1219.46,979.43,970.81,1100.36,1115.20,1165.59,1264.61,1162.28,962.49,969.38,1188.93,1107.47,1055.24,1272.87,1265.40,1262.22,1249.28,1086.16,1430.75,1336.35,1332.02,1114.54,1113.59
67.25,33.25,591.87,625.00,603.11,727.46,622.32,632.69,736.64,688.38,535.79,523.98,611.21,653.85,633.68,709.31,624.65,553.57,558.06,675.58,661.39,612.07,734.85,766.87,701.61,772.56,665.59,831.44,701.98,763.40,625.21,648.74
