latitude,longitude,era5_t2m_2015_C,era5_t2m_2016_C,era5_t2m_2017_C,era5_t2m_2018_C,era5_t2m_2019_C,era5_t2m_2020_C,era5_t2m_2021_C,era5_t2m_2022_C,era5_t2m_2023_C,era5_t2m_2024_C
-3.0042,-61,27.3511,27.1806,26.6717,26.6333,26.6661,26.9666,26.3835,26.5573,27.2199,27.6847
-3.0042,-59,27.6969,27.3073,26.9481,26.7848,26.8982,27.1587,26.4811,26.5712,27.3387,27.6426
-3.0042,-57,27.7148,27.4128,27.2296,26.8663,27.0430,27.2279,26.6678,26.6750,27.5095,27.7268
-3.0042,-55,27.7329,27.5812,27.3899,27.0379,27.1786,27.3512,26.8386,26.8780,27.7759,28.2465
-3.0042,-53,26.6926,26.8389,26.7814,26.3857,26.5468,26.5840,26.4625,26.2321,27.0129,27.2648
-3.0042,-51,27.4093,27.6859,27.4814,27.2079,27.3285,27.2510,27.0443,26.9282,27.6235,27.9709
-3.0042,-49,27.7582,28.0826,27.7555,27.5940,27.4658,27.2491,26.9296,27.0744,27.6340,27.9594
-3.0042,-47,26.9158,27.4134,26.9869,26.6453,26.7127,26.5127,26.4358,26.2379,26.8597,27.2721
-3.0042,-45,27.7742,28.1238,27.8271,27.2999,27.5166,27.5109,27.2635,27.1829,27.6032,27.9239
-3.0042,-43,27.7262,27.9774,27.6361,27.1974,27.3835,27.4104,27.2884,26.9999,27.1492,27.4724
-3.0042,-41,28.0905,28.3374,28.2478,27.7712,27.8846,27.8212,27.9769,27.4195,27.6214,27.7933
-3.0042,11,24.6496,25.0701,24.8278,24.7577,24.9365,25.0020,24.9094,24.6079,24.7338,25.1877
-3.0042,11,24.6496,25.0701,24.8278,24.7577,24.9365,25.0020,24.9094,24.6079,24.7338,25.1877
-3.0042,13,24.3040,24.6616,24.2702,24.3406,24.5938,24.5457,24.4736,24.1311,24.5039,24.7689
-3.0042,13,24.3040,24.6616,24.2702,24.3406,24.5938,24.5457,24.4736,24.1311,24.5039,24.7689
-3.0042,15,24.8547,25.1416,24.8372,24.8205,25.2572,24.8479,24.7101,24.7506,24.9962,25.4187
-3.0042,15,24.8547,25.1416,24.8372,24.8205,25.2572,24.8479,24.7101,24.7506,24.9962,25.4187
-3.0042,15,24.8547,25.1416,24.8372,24.8205,25.2572,24.8479,24.7101,24.7506,24.9962,25.4187
-3.0042,17,26.9125,27.0177,26.6144,26.5165,26.8602,26.9575,26.9411,26.7004,27.0123,27.5585
-3.0042,17,26.9125,27.0177,26.6144,26.5165,26.8602,26.9575,26.9411,26.7004,27.0123,27.5585
-3.0042,19,25.7170,26.1306,25.6721,25.4894,25.7195,25.8883,26.0906,25.9907,26.2660,27.1725
-3.0042,21,25.3354,25.7365,25.4009,25.1972,25.4354,25.6736,26.0669,25.7932,25.9057,26.9250
-3.0042,23,24.9294,25.3386,25.0390,24.8914,25.0593,25.2211,25.3145,25.1819,25.3778,26.6593
-3.0042,25,25.5174,25.8561,25.4843,25.4116,25.7559,26.1827,26.1594,25.9006,26.1729,27.3997
-3.0042,27,24.8867,25.2653,24.7095,24.9160,25.2182,25.4139,25.3587,25.2562,25.4796,26.8066
-3.0042,29,20.5869,20.8754,21.0585,20.4720,21.2740,20.8085,21.1568,20.8730,21.4073,21.4406
-3.0042,29,20.5869,20.8754,21.0585,20.4720,21.2740,20.8085,21.1568,20.8730,21.4073,21.4406
-3.0042,29,20.5869,20.8754,21.0585,20.4720,21.2740,20.8085,21.1568,20.8730,21.4073,21.4406
-3.0042,31,22.0317,22.2331,22.2155,21.5813,22.0454,22.1869,21.9310,21.9667,22.3405,22.7304
-3.0042,31,22.0317,22.2331,22.2155,21.5813,22.0454,22.1869,21.9310,21.9667,22.3405,22.7304
-3.0042,31,22.0317,22.2331,22.2155,21.5813,22.0454,22.1869,21.9310,21.9667,22.3405,22.7304
-3.0042,33,23.4573,23.7659,24.2992,23.0690,23.9518,23.0659,23.1913,23.3721,23.7824,23.8194
-3.0042,35,21.2552,21.6057,22.0364,20.9295,21.7053,20.7132,21.1317,21.4027,21.8168,21.3193
-3.0042,35,21.2552,21.6057,22.0364,20.9295,21.7053,20.7132,21.1317,21.4027,21.8168,21.3193
-3.0042,37,19.5451,19.3969,19.5887,19.1841,19.6973,19.4331,19.4377,19.5270,19.6559,19.7826
-3.0042,37,19.5451,19.3969,19.5887,19.1841,19.6973,19.4331,19.4377,19.5270,19.6559,19.7826
-3.0042,39,27.3424,27.2965,27.1661,26.7392,27.3978,27.1906,27.3327,27.0889,27.1554,27.6185
-3.0042,39,27.3424,27.2965,27.1661,26.7392,27.3978,27.1906,27.3327,27.0889,27.1554,27.6185
-3.0042,103,27.8656,27.6693,27.2192,27.3779,27.4150,27.3374,27.2361,27.2022,27.7979,28.1803
-3.0042,105,27.2936,27.2352,26.9080,26.9368,27.3091,27.0624,26.9597,26.8293,27.4327,27.7378
-3.0042,115,27.5013,27.5972,27.0950,27.2337,27.7444,27.4263,27.0394,26.8207,27.6878,27.7785
-3.0042,129,25.0380,25.3662,25.1091,25.1851,25.1905,25.2765,25.1268,25.1913,25.4382,25.4712
-3.0042,133,26.6431,26.7035,26.4499,26.4520,26.5658,26.7769,26.5037,26.5470,26.9318,26.9256
-3.0042,137,26.2504,26.3573,26.1433,26.1891,26.2044,26.5194,26.4465,26.4163,26.4459,26.6160
-3.0042,139,27.2336,27.3695,27.1397,27.2034,27.0438,27.7709,27.6641,27.9509,27.5116,27.7335
-3.0042,141,26.0873,26.1161,25.8194,25.9764,25.8855,26.4518,26.2105,26.2642,26.3409,26.4241
-3.0042,141,26.0873,26.1161,25.8194,25.9764,25.8855,26.4518,26.2105,26.2642,26.3409,26.4241
-1.0014,-79,14.6700,14.5661,14.0873,13.9479,14.3210,14.2648,14.0143,13.7188,14.6428,14.6267
-1.0014,-77,25.2417,25.5254,25.2248,24.9730,25.1462,25.5426,25.1225,25.2634,25.5957,26.0521
-1.0014,-77,25.2417,25.5254,25.2248,24.9730,25.1462,25.5426,25.1225,25.2634,25.5957,26.0521
-1.0014,-75,25.3489,25.7750,25.6488,25.3661,25.3971,25.8530,25.4660,25.5385,25.8597,26.4316
-1.0014,-75,25.3489,25.7750,25.6488,25.3661,25.3971,25.8530,25.4660,25.5385,25.8597,26.4316
-1.0014,-75,25.3489,25.7750,25.6488,25.3661,25.3971,25.8530,25.4660,25.5385,25.8597,26.4316
-1.0014,-73,25.0443,25.3330,25.1716,24.8707,24.9569,25.2964,24.9777,24.9744,25.4263,26.0793
-1.0014,-73,25.0443,25.3330,25.1716,24.8707,24.9569,25.2964,24.9777,24.9744,25.4263,26.0793
-1.0014,-71,25.5378,25.6774,25.4533,25.1365,25.2604,25.5581,25.1812,25.1802,25.7919,26.2308
-1.0014,-71,25.5378,25.6774,25.4533,25.1365,25.2604,25.5581,25.1812,25.1802,25.7919,26.2308
-1.0014,-69,25.6424,25.6579,25.4679,25.1185,25.3485,25.5390,25.1993,25.2339,25.6987,26.0633
-1.0014,-69,25.6424,25.6579,25.4679,25.1185,25.3485,25.5390,25.1993,25.2339,25.6987,26.0633
-1.0014,-67,26.1595,26.1069,25.9536,25.6118,25.8318,25.9870,25.6930,25.8387,26.2893,26.6491
-1.0014,-65,26.1898,26.2939,25.9986,25.7438,25.9999,26.1407,25.8406,25.8984,26.3756,27.0913
-1.0014,-63,26.8724,27.0618,26.5448,26.4462,26.6298,26.8228,26.3913,26.4832,27.1940,27.7259
-1.0014,-61,26.4752,26.4384,25.9493,25.8382,25.8978,26.2804,25.6665,25.6671,26.5311,26.9166
-1.0014,-59,26.8436,26.3229,26.0407,25.8402,25.8270,26.3250,25.4157,25.3524,26.4218,26.7861
-1.0014,-57,27.0995,26.5393,26.4505,26.1402,26.2326,26.4968,25.8127,25.6623,26.6240,26.9881
-1.0014,-55,25.9576,26.0333,25.6328,25.1736,25.3667,25.2435,24.9296,24.5599,25.6094,25.9504
-1.0014,-53,27.2703,27.5268,26.9648,26.5605,26.8596,26.6391,26.5540,26.2883,26.9602,27.3191
-1.0014,-51,27.6115,27.7549,27.2862,27.0858,27.1773,27.2468,27.0613,26.9309,27.5961,27.8144
-1.0014,-49,27.6200,27.8911,27.2850,27.0096,27.1493,27.1721,26.9684,26.9763,27.4429,27.7347
-1.0014,-47,26.9791,27.2724,26.8363,26.5874,26.7029,26.6922,26.7193,26.5286,26.9382,27.2297
-1.0014,9,25.7874,26.4129,26.1841,26.2015,26.4040,26.4634,26.3209,26.0656,26.2350,26.6480
-1.0014,11,24.6514,25.0839,24.9038,24.7930,24.9656,24.9921,24.7842,24.6205,24.8538,25.0630
-1.0014,13,25.5471,25.7952,25.5057,25.4504,25.5867,25.6553,25.4562,25.3736,25.5968,25.9366
-1.0014,13,25.5471,25.7952,25.5057,25.4504,25.5867,25.6553,25.4562,25.3736,25.5968,25.9366
-1.0014,15,25.3416,25.5342,25.1354,25.1522,25.3977,25.4254,25.1829,25.1945,25.3854,25.8776
-1.0014,15,25.3416,25.5342,25.1354,25.1522,25.3977,25.4254,25.1829,25.1945,25.3854,25.8776
-1.0014,17,26.4877,26.7440,26.2024,26.3455,26.5766,26.5570,26.4583,26.4866,26.6440,27.2512
-1.0014,17,26.4877,26.7440,26.2024,26.3455,26.5766,26.5570,26.4583,26.4866,26.6440,27.2512
-1.0014,19,25.2694,25.6778,25.2453,25.1898,25.5593,25.5344,25.7068,25.3741,25.6867,26.5632
-1.0014,21,25.7748,26.0101,25.5261,25.4951,25.7992,25.9088,26.0538,25.8404,26.2081,27.1374
-1.0014,23,25.9057,26.0021,25.7266,25.8878,25.9981,26.1230,26.2456,25.7788,26.0989,27.3105
-1.0014,25,25.2358,25.5865,25.1237,25.2279,25.4727,25.5595,25.6994,25.3902,25.6205,26.6346
-1.0014,27,24.2814,24.6856,24.3315,24.5014,24.6612,24.8075,24.7360,24.4260,24.7264,25.6874
-1.0014,29,19.7011,20.2025,20.0169,19.9780,20.0914,20.2920,20.2430,19.8747,20.2990,20.5867
-1.0014,29,19.7011,20.2025,20.0169,19.9780,20.0914,20.2920,20.2430,19.8747,20.2990,20.5867
-1.0014,29,19.7011,20.2025,20.0169,19.9780,20.0914,20.2920,20.2430,19.8747,20.2990,20.5867
-1.0014,31,22.0360,22.3997,22.1291,21.5261,22.1430,22.0410,22.2388,22.2313,22.6106,23.0184
-1.0014,31,22.0360,22.3997,22.1291,21.5261,22.1430,22.0410,22.2388,22.2313,22.6106,23.0184
-1.0014,31,22.0360,22.3997,22.1291,21.5261,22.1430,22.0410,22.2388,22.2313,22.6106,23.0184
-1.0014,35,19.1954,19.2666,19.8644,19.0448,19.7176,18.7297,18.8661,19.3265,19.6900,19.3356
-1.0014,35,19.1954,19.2666,19.8644,19.0448,19.7176,18.7297,18.8661,19.3265,19.6900,19.3356
-1.0014,37,19.0358,18.8157,19.2296,18.6289,19.3305,18.9413,18.8757,18.8010,19.0004,19.2051
-1.0014,39,28.0046,27.8431,27.9660,27.4049,28.2234,27.8952,27.9326,27.2872,27.2999,28.1440
-1.0014,41,28.0348,28.0829,27.9649,27.5136,28.0496,27.9307,27.8489,27.6129,27.9328,28.3470
-1.0014,41,28.0348,28.0829,27.9649,27.5136,28.0496,27.9307,27.8489,27.6129,27.9328,28.3470
-1.0014,101,22.0067,22.5110,22.1971,22.0599,22.2872,22.2608,21.9771,22.0175,22.2704,22.6737
-1.0014,103,26.9098,27.0443,26.7400,26.7053,27.0678,26.8732,26.6247,26.5867,27.0105,27.4987
-1.0014,111,25.3968,25.5838,25.2606,25.2065,25.3904,25.3602,25.3172,25.1819,25.5825,25.8711
-1.0014,113,26.4174,26.7228,26.3865,26.3416,26.2740,26.5008,26.3914,26.3656,26.7615,26.9628
-1.0014,115,26.9219,27.0661,26.6760,26.7387,26.9557,27.0183,26.6697,26.6423,27.0779,27.4098
-1.0014,131,26.5534,26.8102,26.4911,26.6157,26.6813,26.7936,26.5785,26.6054,26.8599,26.9371
-1.0014,133,20.2920,20.5745,20.2996,20.1760,20.3691,20.5199,20.2418,20.2102,20.4642,20.7227
1.0014,-79,26.3980,26.2101,26.3450,26.1531,26.3814,26.2993,25.9833,25.8305,26.6998,26.5126
1.0014,-79,26.3980,26.2101,26.3450,26.1531,26.3814,26.2993,25.9833,25.8305,26.6998,26.5126
1.0014,-77,14.2042,14.5338,14.5824,14.3400,14.4912,14.7471,14.3361,14.2894,14.5933,14.9211
1.0014,-77,14.2042,14.5338,14.5824,14.3400,14.4912,14.7471,14.3361,14.2894,14.5933,14.9211
1.0014,-75,25.3837,25.6934,25.8015,25.4969,25.4610,26.0542,25.6876,25.7571,26.1972,26.7972
1.0014,-75,25.3837,25.6934,25.8015,25.4969,25.4610,26.0542,25.6876,25.7571,26.1972,26.7972
1.0014,-75,25.3837,25.6934,25.8015,25.4969,25.4610,26.0542,25.6876,25.7571,26.1972,26.7972
1.0014,-73,24.5626,24.8833,24.8410,24.5145,24.5058,24.9270,24.7643,24.6008,25.1948,25.8316
1.0014,-71,24.8935,25.0350,24.9236,24.6036,24.7069,25.0321,24.7993,24.6436,25.3073,25.7687
1.0014,-71,24.8935,25.0350,24.9236,24.6036,24.7069,25.0321,24.7993,24.6436,25.3073,25.7687
1.0014,-69,25.5860,25.6195,25.3882,25.1156,25.2794,25.5557,25.1925,25.1824,25.8422,26.1517
1.0014,-69,25.5860,25.6195,25.3882,25.1156,25.2794,25.5557,25.1925,25.1824,25.8422,26.1517
1.0014,-67,26.2103,26.1594,25.9476,25.6955,25.8887,26.1245,25.7953,25.7868,26.3445,26.6838
1.0014,-67,26.2103,26.1594,25.9476,25.6955,25.8887,26.1245,25.7953,25.7868,26.3445,26.6838
1.0014,-67,26.2103,26.1594,25.9476,25.6955,25.8887,26.1245,25.7953,25.7868,26.3445,26.6838
1.0014,-65,24.9886,25.2239,24.7269,24.5600,24.8278,25.0061,24.6308,24.5708,25.3310,26.0662
1.0014,-65,24.9886,25.2239,24.7269,24.5600,24.8278,25.0061,24.6308,24.5708,25.3310,26.0662
1.0014,-63,26.0120,26.3644,25.6923,25.8459,25.9994,26.1420,25.6501,25.6364,26.6323,27.2283
1.0014,-63,26.0120,26.3644,25.6923,25.8459,25.9994,26.1420,25.6501,25.6364,26.6323,27.2283
1.0014,-61,26.9692,27.4275,26.6869,26.7462,27.0722,27.1295,26.4844,26.4443,27.4551,28.2105
1.0014,-59,25.6097,25.4472,25.3477,25.1048,25.1815,25.3327,24.7905,24.5529,25.5472,26.1233
1.0014,-59,25.6097,25.4472,25.3477,25.1048,25.1815,25.3327,24.7905,24.5529,25.5472,26.1233
1.0014,-57,26.5348,25.9759,26.1289,25.5808,25.6699,25.7802,25.2448,25.0103,26.0677,26.7089
1.0014,-57,26.5348,25.9759,26.1289,25.5808,25.6699,25.7802,25.2448,25.0103,26.0677,26.7089
1.0014,-57,26.5348,25.9759,26.1289,25.5808,25.6699,25.7802,25.2448,25.0103,26.0677,26.7089
1.0014,-55,25.9161,25.7472,25.4775,24.9261,25.4099,25.3286,24.8978,24.7690,25.8147,26.1247
1.0014,-55,25.9161,25.7472,25.4775,24.9261,25.4099,25.3286,24.8978,24.7690,25.8147,26.1247
1.0014,-53,26.5911,26.7730,26.1636,25.5229,25.9819,25.9051,25.5785,25.5167,26.4122,26.4257
1.0014,-51,27.3193,27.2446,26.7921,26.3583,26.7015,26.7869,26.5552,26.2118,26.9706,27.1612
1.0014,11,24.4573,24.8101,24.7820,24.6368,24.7580,24.9297,24.6964,24.5376,24.8522,25.1417
1.0014,11,24.4573,24.8101,24.7820,24.6368,24.7580,24.9297,24.6964,24.5376,24.8522,25.1417
1.0014,13,24.8461,25.1599,24.9933,24.9221,25.0362,25.1349,24.9230,24.8539,25.0871,25.5062
1.0014,13,24.8461,25.1599,24.9933,24.9221,25.0362,25.1349,24.9230,24.8539,25.0871,25.5062
1.0014,15,24.9555,25.5313,25.3218,25.2067,25.2974,25.3821,25.3006,25.0748,25.1782,25.6941
1.0014,15,24.9555,25.5313,25.3218,25.2067,25.2974,25.3821,25.3006,25.0748,25.1782,25.6941
1.0014,15,24.9555,25.5313,25.3218,25.2067,25.2974,25.3821,25.3006,25.0748,25.1782,25.6941
1.0014,17,25.6428,26.0194,25.6738,25.6740,26.0041,26.1167,25.9549,25.7884,25.9303,26.8449
1.0014,17,25.6428,26.0194,25.6738,25.6740,26.0041,26.1167,25.9549,25.7884,25.9303,26.8449
1.0014,17,25.6428,26.0194,25.6738,25.6740,26.0041,26.1167,25.9549,25.7884,25.9303,26.8449
1.0014,19,25.5994,25.9334,25.6405,25.6736,25.9660,26.0236,25.9877,25.7515,26.0606,26.7949
1.0014,19,25.5994,25.9334,25.6405,25.6736,25.9660,26.0236,25.9877,25.7515,26.0606,26.7949
1.0014,21,25.3763,25.8053,25.3983,25.3517,25.5715,25.7364,25.7234,25.5581,25.8057,26.6238
1.0014,23,25.1107,25.7094,25.3560,25.3013,25.4453,25.4624,25.7862,25.3941,25.5533,26.8308
1.0014,25,25.0456,25.4779,25.1191,25.1013,25.3506,25.3097,25.5508,25.1995,25.4738,26.3483
1.0014,27,24.4223,24.8408,24.5129,24.4611,24.6775,24.8429,24.7237,24.3845,24.8256,25.6687
1.0014,29,23.5117,23.9773,23.5999,23.4649,23.7312,24.0084,23.8294,23.4783,23.6460,24.3274
1.0014,29,23.5117,23.9773,23.5999,23.4649,23.7312,24.0084,23.8294,23.4783,23.6460,24.3274
1.0014,31,22.9071,23.0683,22.7160,22.4197,22.6436,22.6253,22.7479,22.4996,22.6768,23.2462
1.0014,31,22.9071,23.0683,22.7160,22.4197,22.6436,22.6253,22.7479,22.4996,22.6768,23.2462
1.0014,33,22.9958,23.4718,23.1742,22.6679,22.8596,22.7293,22.8061,23.1709,23.4828,23.8174
1.0014,33,22.9958,23.4718,23.1742,22.6679,22.8596,22.7293,22.8061,23.1709,23.4828,23.8174
1.0014,35,18.0498,18.1327,18.1171,17.8742,18.1181,17.6592,17.8497,18.2206,18.6775,18.5618
1.0014,35,18.0498,18.1327,18.1171,17.8742,18.1181,17.6592,17.8497,18.2206,18.6775,18.5618
1.0014,37,21.6913,21.3591,21.4904,20.7477,21.7388,21.4547,21.6401,21.4362,21.2391,21.9158
1.0014,39,29.3039,29.0916,29.3262,28.3267,29.4613,29.2792,29.3719,28.7999,28.4441,29.4361
1.0014,41,29.7633,29.7495,29.7593,29.1639,29.8432,29.9273,29.5411,29.4912,29.5838,30.0755
1.0014,41,29.7633,29.7495,29.7593,29.1639,29.8432,29.9273,29.5411,29.4912,29.5838,30.0755
1.0014,43,28.2210,28.2495,28.1871,27.8552,28.4651,28.5279,28.0989,28.1577,28.4972,28.7411
1.0014,101,27.1781,27.5985,27.2512,27.1391,27.3756,27.2814,27.0829,26.9151,27.2034,27.6362
1.0014,109,26.6845,27.0728,26.8581,26.7868,26.9370,26.8289,26.7894,26.6700,27.0116,27.2394
1.0014,109,26.6845,27.0728,26.8581,26.7868,26.9370,26.8289,26.7894,26.6700,27.0116,27.2394
1.0014,111,26.2255,26.4965,26.2346,26.1837,26.4187,26.2875,26.1497,26.0594,26.4995,26.6686
1.0014,111,26.2255,26.4965,26.2346,26.1837,26.4187,26.2875,26.1497,26.0594,26.4995,26.6686
1.0014,113,26.0522,26.3090,26.0386,26.0568,26.2108,26.2041,26.0734,25.9606,26.4529,26.6705
1.0014,113,26.0522,26.3090,26.0386,26.0568,26.2108,26.2041,26.0734,25.9606,26.4529,26.6705
1.0014,115,25.1592,25.4641,25.1109,25.1222,25.2703,25.3560,25.0489,25.0087,25.3359,25.7493
1.0014,115,25.1592,25.4641,25.1109,25.1222,25.2703,25.3560,25.0489,25.0087,25.3359,25.7493
1.0014,117,26.7982,27.1922,26.6147,26.6713,26.9968,26.8726,26.5079,26.5325,26.9526,27.2810
1.0014,121,23.7775,24.0520,23.7985,23.9615,24.0914,24.0229,23.8293,23.7433,24.2256,24.3055
3.0042,-77,22.2182,22.0534,22.0677,21.9503,22.1868,22.1813,21.6385,21.5546,22.4532,22.5834
3.0042,-75,21.3051,21.2459,20.9061,20.7860,21.1128,21.2758,20.7141,20.3586,21.2610,21.5335
3.0042,-73,25.5844,25.8770,25.8224,25.7129,25.9865,26.2693,26.1635,25.6010,26.4505,26.7468
3.0042,-71,25.0539,25.3419,25.2962,25.0480,25.2884,25.6021,25.2780,25.1171,25.8122,26.3016
3.0042,-69,25.5450,25.8530,25.4472,25.2398,25.4418,25.8193,25.3844,25.3308,26.0872,26.6084
3.0042,-69,25.5450,25.8530,25.4472,25.2398,25.4418,25.8193,25.3844,25.3308,26.0872,26.6084
3.0042,-67,26.0126,26.1828,25.7165,25.5040,25.7066,26.0186,25.5866,25.6305,26.3312,26.8487
3.0042,-67,26.0126,26.1828,25.7165,25.5040,25.7066,26.0186,25.5866,25.6305,26.3312,26.8487
3.0042,-67,26.0126,26.1828,25.7165,25.5040,25.7066,26.0186,25.5866,25.6305,26.3312,26.8487
3.0042,-65,25.3092,25.6925,25.1167,24.9697,25.2867,25.5004,25.0305,24.9857,25.8128,26.6011
3.0042,-65,25.3092,25.6925,25.1167,24.9697,25.2867,25.5004,25.0305,24.9857,25.8128,26.6011
3.0042,-63,25.1685,25.6185,24.7602,24.8057,25.4872,25.1933,24.6565,24.4256,25.5133,26.4484
3.0042,-63,25.1685,25.6185,24.7602,24.8057,25.4872,25.1933,24.6565,24.4256,25.5133,26.4484
3.0042,-61,28.2818,27.9929,27.7552,28.0019,28.0786,27.9637,27.2893,27.0501,28.3309,29.0084
3.0042,-61,28.2818,27.9929,27.7552,28.0019,28.0786,27.9637,27.2893,27.0501,28.3309,29.0084
3.0042,-59,26.1156,26.2563,26.2559,26.0705,26.1412,26.2875,25.8726,25.6502,26.4908,27.0747
3.0042,-59,26.1156,26.2563,26.2559,26.0705,26.1412,26.2875,25.8726,25.6502,26.4908,27.0747
3.0042,-59,26.1156,26.2563,26.2559,26.0705,26.1412,26.2875,25.8726,25.6502,26.4908,27.0747
3.0042,-57,26.2426,26.1592,26.0782,25.8057,25.9823,26.0047,25.5782,25.3276,26.3983,26.9403
3.0042,-57,26.2426,26.1592,26.0782,25.8057,25.9823,26.0047,25.5782,25.3276,26.3983,26.9403
3.0042,-57,26.2426,26.1592,26.0782,25.8057,25.9823,26.0047,25.5782,25.3276,26.3983,26.9403
3.0042,-55,25.9093,25.9219,25.7337,25.2154,25.7722,25.7409,25.2159,25.0737,26.2163,26.3417
3.0042,-55,25.9093,25.9219,25.7337,25.2154,25.7722,25.7409,25.2159,25.0737,26.2163,26.3417
3.0042,-55,25.9093,25.9219,25.7337,25.2154,25.7722,25.7409,25.2159,25.0737,26.2163,26.3417
3.0042,-53,26.4344,26.5722,26.2205,25.7303,26.1246,26.1302,25.7982,25.6760,26.6727,26.8943
3.0042,-53,26.4344,26.5722,26.2205,25.7303,26.1246,26.1302,25.7982,25.6760,26.6727,26.8943
3.0042,-53,26.4344,26.5722,26.2205,25.7303,26.1246,26.1302,25.7982,25.6760,26.6727,26.8943
3.0042,11,23.4075,23.7263,23.6909,23.5767,23.7162,23.8715,23.7644,23.5051,23.8387,24.1963
3.0042,11,23.4075,23.7263,23.6909,23.5767,23.7162,23.8715,23.7644,23.5051,23.8387,24.1963
3.0042,11,23.4075,23.7263,23.6909,23.5767,23.7162,23.8715,23.7644,23.5051,23.8387,24.1963
3.0042,13,24.3028,24.6368,24.5273,24.3616,24.5347,24.7446,24.7217,24.4410,24.6899,25.1632
3.0042,13,24.3028,24.6368,24.5273,24.3616,24.5347,24.7446,24.7217,24.4410,24.6899,25.1632
3.0042,13,24.3028,24.6368,24.5273,24.3616,24.5347,24.7446,24.7217,24.4410,24.6899,25.1632
3.0042,15,24.4261,24.7317,24.6922,24.6521,24.7235,24.9267,25.0124,24.6083,24.7948,25.3709
3.0042,15,24.4261,24.7317,24.6922,24.6521,24.7235,24.9267,25.0124,24.6083,24.7948,25.3709
3.0042,15,24.4261,24.7317,24.6922,24.6521,24.7235,24.9267,25.0124,24.6083,24.7948,25.3709
3.0042,17,24.5486,24.9958,24.8782,24.7130,25.1206,25.3326,25.3142,24.9273,25.0683,25.6893
3.0042,17,24.5486,24.9958,24.8782,24.7130,25.1206,25.3326,25.3142,24.9273,25.0683,25.6893
3.0042,17,24.5486,24.9958,24.8782,24.7130,25.1206,25.3326,25.3142,24.9273,25.0683,25.6893
3.0042,19,25.3702,25.8446,25.7322,25.4259,25.8472,26.0055,25.9949,25.7575,25.8902,26.5747
3.0042,19,25.3702,25.8446,25.7322,25.4259,25.8472,26.0055,25.9949,25.7575,25.8902,26.5747
3.0042,19,25.3702,25.8446,25.7322,25.4259,25.8472,26.0055,25.9949,25.7575,25.8902,26.5747
3.0042,21,25.5468,25.8193,25.7657,25.4672,25.8533,25.8310,26.1009,25.8635,25.8228,26.7157
3.0042,23,25.0897,25.7058,25.3077,25.1471,25.4520,25.4302,25.7203,25.6398,25.6918,26.4797
3.0042,25,25.2994,25.8060,25.4376,25.3101,25.5616,25.7218,25.8126,25.6534,25.9051,26.7474
3.0042,27,24.1236,24.5803,24.2434,24.0731,24.2675,24.4972,24.3539,24.1721,24.4523,25.2650
3.0042,29,23.7500,24.1921,23.8868,23.5983,23.8900,24.1023,24.1056,23.7084,23.9070,24.6636
3.0042,31,24.6224,24.8426,24.6812,24.3260,24.3682,24.0525,24.4115,24.0344,24.4576,24.7606
3.0042,31,24.6224,24.8426,24.6812,24.3260,24.3682,24.0525,24.4115,24.0344,24.4576,24.7606
3.0042,31,24.6224,24.8426,24.6812,24.3260,24.3682,24.0525,24.4115,24.0344,24.4576,24.7606
3.0042,33,24.7732,25.4965,25.0674,24.5172,24.8613,24.0588,24.8391,24.8597,25.3797,25.2847
3.0042,33,24.7732,25.4965,25.0674,24.5172,24.8613,24.0588,24.8391,24.8597,25.3797,25.2847
3.0042,33,24.7732,25.4965,25.0674,24.5172,24.8613,24.0588,24.8391,24.8597,25.3797,25.2847
3.0042,35,26.6074,26.8213,26.3085,25.8186,26.1815,25.5374,26.7786,26.9245,27.0482,27.0045
3.0042,35,26.6074,26.8213,26.3085,25.8186,26.1815,25.5374,26.7786,26.9245,27.0482,27.0045
3.0042,37,29.5263,29.5018,29.5757,28.6712,29.8267,29.5286,29.6437,29.6412,29.2479,30.0282
3.0042,37,29.5263,29.5018,29.5757,28.6712,29.8267,29.5286,29.6437,29.6412,29.2479,30.0282
3.0042,39,27.0950,27.0962,27.6499,26.3100,27.4636,27.0246,27.6669,27.4257,26.7801,27.6830
3.0042,39,27.0950,27.0962,27.6499,26.3100,27.4636,27.0246,27.6669,27.4257,26.7801,27.6830
3.0042,41,27.8057,27.7550,28.0220,27.2559,28.0645,28.0180,28.1073,28.1994,27.8000,28.1454
3.0042,41,27.8057,27.7550,28.0220,27.2559,28.0645,28.0180,28.1073,28.1994,27.8000,28.1454
3.0042,41,27.8057,27.7550,28.0220,27.2559,28.0645,28.0180,28.1073,28.1994,27.8000,28.1454
3.0042,43,27.4626,27.8522,27.7718,27.1983,27.8182,28.0343,28.0036,27.9308,27.8034,28.2667
3.0042,45,28.1141,28.2859,28.2212,27.8458,28.5571,28.5182,28.2489,28.2482,28.3091,28.7965
3.0042,99,24.5979,24.8258,24.5682,24.4770,24.6560,24.6335,24.4715,24.3916,24.6848,25.1459
3.0042,103,27.3629,28.0276,26.9856,27.1670,27.6627,27.2573,26.9542,27.0335,27.5227,27.5975
3.0042,103,27.3629,28.0276,26.9856,27.1670,27.6627,27.2573,26.9542,27.0335,27.5227,27.5975
3.0042,113,26.6276,27.0251,26.7096,26.7171,26.8909,26.7933,26.6465,26.4852,27.0065,27.3505
3.0042,115,23.5760,23.9219,23.6556,23.7109,23.8831,23.8916,23.5023,23.3999,23.9178,24.3712
